"REFFABRICANTE";"TITULO";"CODIGOINTERNO";"EAN/UPC";"CODFAMILIA";"TITULOFAMILIA";"CODSUBFAMILIA";"TITULOSUBFAMILIA";"CODFABRICANTE";"NOMFABRICANTE";"PRECIO";"STOCK";"PESO";"PROXIMA_LLEGADA";"CICLOVIDA";"PLAZOENTREGA";"CANONLPI";"PRECIOSINCANON"
"PSIPCH707";"iggual PC ST PSIPCH707 i7-12700 16GB 1TB sin SO";"PPCPCS1754";"8435364394502";"PC";"PC y TPV";"PCS";"PC de sobremesa";"60001";"iggual";"495,2600000000";"0";"7,0000000000";"";"";"0,0000000000";"5,3300000000";"489,9300000000"
"PSIPCH804";"iggual PC SFF PSIPCH804 i5-12400 8GB 500GB sin SO";"PPCPCS1755";"8435364394519";"PC";"PC y TPV";"PCS";"PC de sobremesa";"60001";"iggual";"335,2300000000";"0";"7,0000000000";"";"";"0,0000000000";"5,3300000000";"329,9000000000"
"PSIPCH611";"iggual PC SFF PSIPCH611 i3-10100 8GB 250GB W11Pro";"PPCPCS1756";"8435364394526";"PC";"PC y TPV";"PCS";"PC de sobremesa";"60001";"iggual";"383,3700000000";"3";"7,0000000000";"";"";"0,0000000000";"5,3300000000";"378,0400000000"
"PSIPCH533";"iggual PC ST PSIPCH533 i7-11700 16GB 480GB W11Pro";"PPCPCS1773";"8435364394649";"PC";"PC y TPV";"PCS";"PC de sobremesa";"60001";"iggual";"497,5800000000";"0";"7,0000000000";"";"";"0,0000000000";"5,3300000000";"492,2500000000"
"6U3J7EA#ABE";"HP Pro 400 G9 Torre i5-12500 8GB 256GB W11Pro";"PPCPCS1778";"197029232199";"PC";"PC y TPV";"PCS";"PC de sobremesa";"00150";"HP";"519,0500000000";"1";"6,8400000000";"";"";"0,0000000000";"5,3300000000";"513,7200000000"
"6B2P5EA#ABE";"HP Pro 290 G9 Torre i3-12100 8GB 256GB W11Pro";"PPCPCS1781";"197029081766";"PC";"PC y TPV";"PCS";"PC de sobremesa";"00150";"HP";"451,1200000000";"0";"7,2000000000";"";"Encargo";"5,0000000000";"5,3300000000";"445,7900000000"
"11TX0003SP";"Lenovo TC M90s SFF i5-12600 8GB 256GB W11Pro";"PPCPCS1785";"196379675014";"PC";"PC y TPV";"PCS";"PC de sobremesa";"01380";"Lenovo";"750,9700000000";"0";"6,6000000000";"";"Encargo";"5,0000000000";"5,3300000000";"745,6400000000"
"11T60018SP";"Lenovo TC M70t Torre i5-12400  8GB 256GB W11Pro";"PPCPCS1787";"196380425936";"PC";"PC y TPV";"PCS";"PC de sobremesa";"01380";"Lenovo";"698,9600000000";"0";"7,2000000000";"";"Encargo";"5,0000000000";"5,3300000000";"693,6300000000"
"11U50008SP";"Lenovo TC M90q Mini i5-12500 8GB 256GB W11Pro";"PPCPCS1789";"196379568491";"PC";"PC y TPV";"PCS";"PC de sobremesa";"01380";"Lenovo";"705,8400000000";"0";"3,5000000000";"";"Encargo";"5,0000000000";"5,4500000000";"700,3900000000"
"11T8001NSP";"Lenovo TC M70s Mini i5-12400 8GB 256GB W11Pro";"PPCPCS1797";"196380428920";"PC";"PC y TPV";"PCS";"PC de sobremesa";"01380";"Lenovo";"540,6800000000";"0";"7,3700000000";"";"Encargo";"5,0000000000";"5,3300000000";"535,3500000000"
"11T8000CSP";"Lenovo TC M70s SFF i7-12700 16GB 512GB W11Pro";"PPCPCS1798";"196378667591";"PC";"PC y TPV";"PCS";"PC de sobremesa";"01380";"Lenovo";"819,7000000000";"0";"6,5000000000";"";"Encargo";"5,0000000000";"5,3300000000";"814,3700000000"
"11T30030SP";"Lenovo TC M70q Mini i7-12700T 16GB 512GB W11Pro";"PPCPCS1799";"196378841243";"PC";"PC y TPV";"PCS";"PC de sobremesa";"01380";"Lenovo";"777,9200000000";"0";"3,9000000000";"";"Encargo";"5,0000000000";"5,3300000000";"772,5900000000"
"6B2N3EA#ABE";"HP Pro 290 G9 SFF i3-12100 8GB 256GB W11Pro";"PPCPCS1800";"197029081742";"PC";"PC y TPV";"PCS";"PC de sobremesa";"00150";"HP";"443,3100000000";"0";"5,4900000000";"";"Encargo";"5,0000000000";"5,3300000000";"437,9800000000"
"11T8000MSP";"Lenovo TC M70s SFF i5-12400 16GB 512GB W11Pro";"PPCPCS1802";"196378668901";"PC";"PC y TPV";"PCS";"PC de sobremesa";"01380";"Lenovo";"677,3400000000";"0";"6,7000000000";"";"Encargo";"5,0000000000";"5,3300000000";"672,0100000000"
"9S6-B0A611-001";"MSI Pro DP10 13M-001EU i7-1360P 16GB 1TB W11Pro N";"PPCPCS1836";"4711377035330";"PC";"PC y TPV";"PCS";"PC de sobremesa";"00840";"MSI";"761,0800000000";"1";"2,1550000000";"";"";"0,0000000000";"5,3300000000";"755,7500000000"
"9S6-B0A611-002";"MSI Pro DP10 13M-002EU i5-1340P 8GB 512GB W11Pro N";"PPCPCS1837";"4711377035347";"PC";"PC y TPV";"PCS";"PC de sobremesa";"00840";"MSI";"568,0700000000";"14";"2,1500000000";"";"";"0,0000000000";"5,3300000000";"562,7400000000"
"9S6-B0A721-048";"MSI Pro DP180-048EU i5-13400F 16GB 512GB 1650 W11P";"PPCPCS1842";"4711377101097";"PC";"PC y TPV";"PCS";"PC de sobremesa";"00840";"MSI";"722,4800000000";"2";"6,0000000000";"";"";"0,0000000000";"5,3300000000";"717,1500000000"
"9S6-B0A721-050";"MSI Pro DP180-050EU i7-13700F 16GB 512GB 1650 W11P";"PPCPCS1843";"4711377102698";"PC";"PC y TPV";"PCS";"PC de sobremesa";"00840";"MSI";"969,5500000000";"1";"6,0000000000";"";"Ultimas unidades";"0,0000000000";"5,3300000000";"964,2200000000"
"9S6-B0A721-047";"MSI Pro DP180-047EU i5-13400F 16GB 1TB 3060 W11Pro";"PPCPCS1844";"4711377101080";"PC";"PC y TPV";"PCS";"PC de sobremesa";"00840";"MSI";"915,5100000000";"8";"6,0000000000";"";"";"0,0000000000";"5,3300000000";"910,1800000000"
"11MY00B5SP";"Lenovo TC M70q I5-10400T 8GB 256GB W11Pro";"PPCPCS1847";"196803025132";"PC";"PC y TPV";"PCS";"PC de sobremesa";"01380";"Lenovo";"489,1000000000";"0";"3,7400000000";"";"Encargo";"5,0000000000";"5,3300000000";"483,7700000000"
"PSIPCH708";"iggual PC ST PSIPCH708 i5-12400 8GB 500GB W11Home";"PPCPCS1850";"8435364394731";"PC";"PC y TPV";"PCS";"PC de sobremesa";"60001";"iggual";"430,6500000000";"0";"7,0000000000";"";"";"0,0000000000";"5,3300000000";"425,3200000000"
"6A7G1EA#ABE";"HP Pro 400 G9 SFF i5-12500 8GB 256GB W11Pro";"PPCPCS1852";"196786803925";"PC";"PC y TPV";"PCS";"PC de sobremesa";"00150";"HP";"527,3500000000";"0";"5,8400000000";"";"Encargo";"5,0000000000";"5,3300000000";"522,0200000000"
"11T000F7SP";"Lenovo TC SFF i5-12400 8GB 256GB W11Pro";"PPCPCS1856";"196803696165";"PC";"PC y TPV";"PCS";"PC de sobremesa";"01380";"Lenovo";"502,6400000000";"0";"7,0000000000";"";"Encargo";"5,0000000000";"5,3300000000";"497,3100000000"
"6D491EA#ABE";"HP Elite 600 G9 Mini i5-12500T 8GB 512GB W11Pro";"PPCPCS1857";"197497354379";"PC";"PC y TPV";"PCS";"PC de sobremesa";"00150";"HP";"679,2400000000";"0";"2,9000000000";"";"Encargo";"5,0000000000";"5,3300000000";"673,9100000000"
"11T000EVSP";"Lenovo TC NEO 50S i7-12700 16GB 512GB W11Pro";"PPCPCS1859";"196803696141";"PC";"PC y TPV";"PCS";"PC de sobremesa";"01380";"Lenovo";"746,9700000000";"0";"3,9000000000";"";"Encargo";"5,0000000000";"5,3300000000";"741,6400000000"
"11SE00M0SP";"Lenovo TC NEO 50t i7-12700 16GB 512GB W11Pro";"PPCPCS1860";"196803463446";"PC";"PC y TPV";"PCS";"PC de sobremesa";"01380";"Lenovo";"746,9700000000";"0";"3,9000000000";"";"Encargo";"5,0000000000";"5,3300000000";"741,6400000000"
"11SE00BYSP";"Lenovo TC NEO 50t i5-12400 16GB 512GB W11Pro";"PPCPCS1861";"196800929938";"PC";"PC y TPV";"PCS";"PC de sobremesa";"01380";"Lenovo";"566,4700000000";"0";"7,6600000000";"";"Encargo";"5,0000000000";"5,3300000000";"561,1400000000"
"11T3002USP";"Lenovo M70Q GEN 3 TINY Q670 I5-12400T SYST";"PPCPCS1864";"196378838786";"PC";"PC y TPV";"PCS";"PC de sobremesa";"01380";"Lenovo";"520,0500000000";"0";"3,7300000000";"";"Encargo";"5,0000000000";"5,3300000000";"514,7200000000"
"6U3Y2EA#ABE";"HP Elite 600 G9 SFF i5-12500 8GB 512GB W11Pro";"PPCPCS1866";"197497354423";"PC";"PC y TPV";"PCS";"PC de sobremesa";"00150";"HP";"745,7800000000";"0";"6,7600000000";"";"Encargo";"5,0000000000";"5,3300000000";"740,4500000000"
"6U3X5EA#ABE";"HP Pro 400 G9 Torre i5-12500 8GB 512GB W11Pro";"PPCPCS1867";"197497353679";"PC";"PC y TPV";"PCS";"PC de sobremesa";"00150";"HP";"594,1900000000";"0";"6,8100000000";"";"Encargo";"5,0000000000";"5,3300000000";"588,8600000000"
"6A7G0EA#ABE";"HP Pro 400 G9 SFF i3-12100 8GB 256GB W11Pro";"PPCPCS1868";"196786803932";"PC";"PC y TPV";"PCS";"PC de sobremesa";"00150";"HP";"491,2200000000";"0";"5,8000000000";"";"Encargo";"5,0000000000";"5,3300000000";"485,8900000000"
"6B249EA#ABE";"HP Pro 400 G9 mini i5-12500T 8GB 256GB W11Pro";"PPCPCS1869";"196786731082";"PC";"PC y TPV";"PCS";"PC de sobremesa";"00150";"HP";"508,6800000000";"0";"2,7400000000";"";"Encargo";"5,0000000000";"5,3300000000";"503,3500000000"
"6B246EA#ABE";"HP Pro 400 G9 Mini i3-12100T 8GB 256GB W11Pro";"PPCPCS1870";"196786235344";"PC";"PC y TPV";"PCS";"PC de sobremesa";"00150";"HP";"442,3200000000";"0";"2,7000000000";"";"Encargo";"5,0000000000";"5,3300000000";"436,9900000000"
"6A899EA#ABE";"HP Pro 400 G9 SFF i5-12500 8GB 256GB W11Pro";"PPCPCS1871";"196786731020";"PC";"PC y TPV";"PCS";"PC de sobremesa";"00150";"HP";"564,7000000000";"0";"5,8000000000";"";"Encargo";"5,0000000000";"5,3300000000";"559,3700000000"
"11T000F6SP";"Lenovo TC NEO 50S SFF i5-12400 16GB 512GB W11Pro";"PPCPCS1872";"196803695861";"PC";"PC y TPV";"PCS";"PC de sobremesa";"01380";"Lenovo";"687,2000000000";"0";"5,4400000000";"";"Encargo";"5,0000000000";"5,3300000000";"681,8700000000"
"12LN001KSP";"Lenovo TC NEO 50Q i5-13420H 16GB 512GB W11Pro";"PPCPCS1873";"196804579085";"PC";"PC y TPV";"PCS";"PC de sobremesa";"01380";"Lenovo";"615,8600000000";"0";"3,3800000000";"";"Encargo";"5,0000000000";"5,3300000000";"610,5300000000"
"12LN000ASP";"Lenovo TC NEO 50Q i5-13420H 8GB 256GB W11Pro";"PPCPCS1874";"196804564364";"PC";"PC y TPV";"PCS";"PC de sobremesa";"01380";"Lenovo";"564,9000000000";"0";"3,3100000000";"";"Encargo";"5,0000000000";"5,3300000000";"559,5700000000"
"7B0D1EA#ABE";"HP ELITE SFF 800 G9 I5-13500   SYST";"PPCPCS1875";"197497216004";"PC";"PC y TPV";"PCS";"PC de sobremesa";"00150";"HP";"859,8400000000";"0";"6,7400000000";"";"Encargo";"5,0000000000";"5,3300000000";"854,5100000000"
"9S6-B0A612-080";"MSI Pro DP10 13M-003EU i7-1360P 16GB 1TB W11Pro B";"PPCPCS1876";"4711377035354";"PC";"PC y TPV";"PCS";"PC de sobremesa";"00840";"MSI";"761,0800000000";"7";"2,2600000000";"";"";"0,0000000000";"5,3300000000";"755,7500000000"
"9S6-B0A612-081";"MSI Pro DP10 13M-004EU i5-1340P 8GB 512GB W11Pro B";"PPCPCS1877";"4711377035361";"PC";"PC y TPV";"PCS";"PC de sobremesa";"00840";"MSI";"568,0700000000";"10";"2,2550000000";"";"";"0,0000000000";"5,3300000000";"562,7400000000"
"9S6-B0A611-082";"MSI Pro DP10 13M-054EU i3-1315U 8GB 256GB W11Pro N";"PPCPCS1878";"4711377091602";"PC";"PC y TPV";"PCS";"PC de sobremesa";"00840";"MSI";"452,2800000000";"10";"2,2700000000";"";"";"0,0000000000";"5,3300000000";"446,9500000000"
"9S6-B0A612-083";"MSI Pro DP10 13M-055EU i3-1315U 8GB 256GB W11Pro B";"PPCPCS1879";"4711377091619";"PC";"PC y TPV";"PCS";"PC de sobremesa";"00840";"MSI";"452,2800000000";"9";"2,2700000000";"";"";"0,0000000000";"5,3300000000";"446,9500000000"
"11T000FBSP";"Lenovo NEO 50S G3_SFF CI3-12100       SYST";"PPCPCS1881";"196803695298";"PC";"PC y TPV";"PCS";"PC de sobremesa";"01380";"Lenovo";"554,7000000000";"0";"5,4500000000";"";"Encargo";"5,0000000000";"5,3300000000";"549,3700000000"
"7B0D4EA#ABE";"HP Elite 800 G9 Torre i7-13700 32GB 512GB W11Pro";"PPCPCS1885";"197497215960";"PC";"PC y TPV";"PCS";"PC de sobremesa";"00150";"HP";"1240,0500000000";"0";"7,7000000000";"";"Encargo";"5,0000000000";"5,3300000000";"1234,7200000000"
"6B2S7EA#ABE";"HP Pro 400 G9 Mini i5-12500T 8GB 256GB W11Pro";"PPCPCS1890";"196786731129";"PC";"PC y TPV";"PCS";"PC de sobremesa";"00150";"HP";"547,3900000000";"0";"2,7600000000";"";"Encargo";"5,0000000000";"5,3300000000";"542,0600000000"
"6B248EA#ABE";"HP Pro 400 G9 Mini i3-12100T 8GB 512GB W11Pro";"PPCPCS1891";"196786805981";"PC";"PC y TPV";"PCS";"PC de sobremesa";"00150";"HP";"491,2200000000";"0";"2,7200000000";"";"Encargo";"5,0000000000";"5,3300000000";"485,8900000000"
"7B0D2EA#ABE";"HP Elite 800 G9 Torre i5-13500 16GB 512GB W11Pro";"PPCPCS1892";"197497216073";"PC";"PC y TPV";"PCS";"PC de sobremesa";"00150";"HP";"928,9000000000";"0";"7,2200000000";"";"Encargo";"5,0000000000";"5,3300000000";"923,5700000000"
"30GS000WSP";"Lenovo TS P3 Torre i7-13700 16GB 512GB W11Pro";"PPCPCS1895";"196804905341";"PC";"PC y TPV";"PCS";"PC de sobremesa";"01380";"Lenovo";"1544,5500000000";"0";"12,0000000000";"";"Encargo";"5,0000000000";"5,3300000000";"1539,2200000000"
"00-B0A721-240";"MSI Pro DP180-240ES i7-13700F 16GB 1TB 3060 W11Pro";"PPCPCS1898";"4711377150880";"PC";"PC y TPV";"PCS";"PC de sobremesa";"00840";"MSI";"1239,6800000000";"0";"6,0000000000";"02/01/2025";"Proximamente";"0,0000000000";"5,3300000000";"1234,3500000000"
"00-B0A721-242";"MSI Pro DP180-242ES i7-13700F 16GB 512 1650 W11Pro";"PPCPCS1899";"4711377150927";"PC";"PC y TPV";"PCS";"PC de sobremesa";"00840";"MSI";"1008,1500000000";"0";"6,0000000000";"02/01/2025";"Proximamente";"0,0000000000";"5,3300000000";"1002,8200000000"
"PSIPCH805";"iggual PC SFF PSIPCH805 i3-12100 8GB 250GB W11Pro";"PPCPCS1900";"8435364394816";"PC";"PC y TPV";"PCS";"PC de sobremesa";"60001";"iggual";"411,9900000000";"2";"7,0000000000";"";"";"0,0000000000";"5,3300000000";"406,6600000000"
"PSIPCH806";"iggual PC SFF PSIPCH806 i5-12400 8GB 500GB W11Pro";"PPCPCS1901";"8435364394823";"PC";"PC y TPV";"PCS";"PC de sobremesa";"60001";"iggual";"464,9100000000";"0";"7,0000000000";"";"";"0,0000000000";"5,3300000000";"459,5800000000"
"628R5ET#ABE";"HP Pro 400 G9 SFF i5-13500 8GB 256GB W11Pro";"PPCPCS1912";"197961098228";"PC";"PC y TPV";"PCS";"PC de sobremesa";"00150";"HP";"586,2900000000";"0";"5,7400000000";"";"Encargo";"5,0000000000";"5,3300000000";"580,9600000000"
"628R8ET#ABE";"HP Pro 400 G9 Torre i7-13700 16GB 512GB W11Pro";"PPCPCS1913";"197961098280";"PC";"PC y TPV";"PCS";"PC de sobremesa";"00150";"HP";"907,3700000000";"0";"7,0400000000";"";"Encargo";"5,0000000000";"5,3300000000";"902,0400000000"
"628R6ET#ABE";"HP Pro 400 G9 Torre i5-13500 16GB 512GB W11Pro";"PPCPCS1914";"197961098242";"PC";"PC y TPV";"PCS";"PC de sobremesa";"00150";"HP";"689,5300000000";"0";"6,8600000000";"";"Encargo";"5,0000000000";"5,3300000000";"684,2000000000"
"628V5ET#ABE";"HP ELITE SFF 600 G9 I7-13700   SYST";"PPCPCS1915";"197961164022";"PC";"PC y TPV";"PCS";"PC de sobremesa";"00150";"HP";"1002,4200000000";"0";"6,6600000000";"";"Encargo";"5,0000000000";"5,3300000000";"997,0900000000"
"628V4ET#ABE";"HP ELITE SFF 600 G9 I5-13500   SYST";"PPCPCS1916";"197961164015";"PC";"PC y TPV";"PCS";"PC de sobremesa";"00150";"HP";"907,3700000000";"0";"6,6400000000";"";"Encargo";"5,0000000000";"5,3300000000";"902,0400000000"
"628R4ET#ABE";"HP PRO SFF 400 G9 I5-13500     SYST";"PPCPCS1917";"197961098235";"PC";"PC y TPV";"PCS";"PC de sobremesa";"00150";"HP";"698,2600000000";"0";"5,7500000000";"";"Encargo";"5,0000000000";"5,3300000000";"692,9300000000"
"628S1ET#ABE";"HP PRO SFF 400 G9 I7-13700     SYST";"PPCPCS1918";"197961098310";"PC";"PC y TPV";"PCS";"PC de sobremesa";"00150";"HP";"850,3400000000";"0";"5,8800000000";"";"Encargo";"5,0000000000";"5,3300000000";"845,0100000000"
"30GS000VSP";"Lenovo P3 TOWER W680 ES T CORE I7-1370SYST";"PPCPCS1919";"196804927763";"PC";"PC y TPV";"PCS";"PC de sobremesa";"01380";"Lenovo";"1227,4000000000";"0";"11,7200000000";"";"Encargo";"5,0000000000";"5,3300000000";"1222,0700000000"
"628R7ET#ABE";"HP PRO TOWER 400 G9 PCI I5135008GB/256PC";"PPCPCS1920";"197961098259";"PC";"PC y TPV";"PCS";"PC de sobremesa";"00150";"HP";"586,2900000000";"0";"6,8000000000";"";"Encargo";"5,0000000000";"5,3300000000";"580,9600000000"
"628D1ET#ABE";"HP ELITE SFF 800 G9 I7-13700   SYST";"PPCPCS1921";"197961445992";"PC";"PC y TPV";"PCS";"PC de sobremesa";"00150";"HP";"1144,9900000000";"0";"6,6600000000";"";"Encargo";"5,0000000000";"5,3300000000";"1139,6600000000"
"NOMU-T20";"Mustek PDA Táctil 5'' NOMU-T20 Android Wifi 4G 2D";"PPCTPV0111";"4897102970463";"PC";"PC y TPV";"TPV";"TPV";"04174";"Mustek";"267,1800000000";"1";"0,5100000000";"";"";"0,0000000000";"0,0000000000";"267,1800000000"
"appTPV01T";"approx TPV 15"" J1900/4GB/64GB Capacitativo con Vis";"PPCTPV0120";"8435099524830";"PC";"PC y TPV";"TPV";"TPV";"01360";"approx!";"389,0000000000";"0";"7,2350000000";"";"Encargo";"7,0000000000";"0,0000000000";"389,0000000000"
"appTPV01T+";"approx TPV 15"" J1900/4GB/64GB/1TB Cap. Visor";"PPCTPV0121";"8435099524854";"PC";"PC y TPV";"TPV";"TPV";"01360";"approx!";"439,8000000000";"0";"5,5000000000";"";"Encargo";"7,0000000000";"0,0000000000";"439,8000000000"
"appKIOSK21";"approx Kiosco digital appKIOSK21";"PPCTPV0153";"8435099526964";"PC";"PC y TPV";"TPV";"TPV";"01360";"approx!";"690,0000000000";"0";"2,0000000000";"";"Encargo";"7,0000000000";"0,0000000000";"690,0000000000"
"appKIOSK21PED";"approx Kiosco digital appKIOSK21PED PEANA";"PPCTPV0154";"8435099526995";"PC";"PC y TPV";"TPV";"TPV";"01360";"approx!";"851,0000000000";"0";"40,0000000000";"";"Encargo";"7,0000000000";"0,0000000000";"851,0000000000"
"NOMU-V31D";"Mustek PDA Táctil 5.45"" NOMU-V31D Android11  Wifi";"PPCTPV0157";"8435602905422";"PC";"PC y TPV";"TPV";"TPV";"04174";"Mustek";"162,1600000000";"6";"0,7850000000";"";"";"0,0000000000";"0,0000000000";"162,1600000000"
"FT-15NJ644128";"10POS TPV 15"" Táctil J6412 4GB RAM SSD128Gb";"PPCTPV0164";"8435602905569";"PC";"PC y TPV";"TPV";"TPV";"04238";"10POS";"339,0000000000";"1";"2,0000000000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"339,0000000000"
"FT-15NJ644128W1";"10POS TPV 15"" Táctil J6412 4GB SSD128Gb WIN10 IOT";"PPCTPV0165";"8435602905590";"PC";"PC y TPV";"TPV";"TPV";"04238";"10POS";"396,0100000000";"2";"3,5000000000";"";"";"0,0000000000";"0,0000000000";"396,0100000000"
"APPTPV21+";"approx TPV 21,5"" i3 8130U 8GB 128GB SSD";"PPCTPV0169";"8435099530008";"PC";"PC y TPV";"TPV";"TPV";"01360";"approx!";"675,0000000000";"0";"8,5000000000";"";"Encargo";"7,0000000000";"0,0000000000";"675,0000000000"
"appTPV18+";"approx TPV 18.5"" i3 8130U 8GB/128GB WIFI";"PPCTPV0170";"8435099530039";"PC";"PC y TPV";"TPV";"TPV";"01360";"approx!";"565,0000000000";"0";"7,0750000000";"";"Encargo";"7,0000000000";"0,0000000000";"565,0000000000"
"FT-17IIN8256W1";"10POS TPV 17'' Táctil FT-17II i5 8GB SSD256 WIN10";"PPCTPV0171";"8435602905996";"PC";"PC y TPV";"TPV";"TPV";"04238";"10POS";"589,0000000000";"5";"3,5000000000";"";"";"0,0000000000";"0,0000000000";"589,0000000000"
"FT-17IIN8256";"10POS TPV 17'' Táctil FT-17II i5 8GB SSD256";"PPCTPV0172";"8435602905989";"PC";"PC y TPV";"TPV";"TPV";"04238";"10POS";"529,0100000000";"22";"3,5000000000";"";"";"0,0000000000";"0,0000000000";"529,0100000000"
"appTPV04CAP";"approx TPV 15"" Intel Celeron N5105 4GB SSD 64GB";"PPCTPV0173";"2527042311454";"PC";"PC y TPV";"TPV";"TPV";"01360";"approx!";"360,0000000000";"0";"3,2000000000";"";"Encargo";"7,0000000000";"0,0000000000";"360,0000000000"
"appTPV04CAP+8";"approx TPV 15"" Intel Celeron N5105 8GB SSD 128GB";"PPCTPV0174";"2527042311508";"PC";"PC y TPV";"TPV";"TPV";"01360";"approx!";"378,5000000000";"0";"3,5000000000";"";"Encargo";"7,0000000000";"0,0000000000";"378,5000000000"
"appTPV04CAP+8WB";"approx TPV 15"" Intel N5105 8GB SSD 128GB W/B";"PPCTPV0175";"2527042311546";"PC";"PC y TPV";"TPV";"TPV";"01360";"approx!";"396,0000000000";"0";"3,5000000000";"";"Encargo";"7,0000000000";"0,0000000000";"396,0000000000"
"appTPV04CAP+16WB";"approx TPV 15"" Intel N5105 16GB SSD 128GB W/B";"PPCTPV0176";"2527042311584";"PC";"PC y TPV";"TPV";"TPV";"01360";"approx!";"449,0000000000";"0";"3,5000000000";"";"Encargo";"7,0000000000";"0,0000000000";"449,0000000000"
"FT-15NJ414128";"10POS TPV 15"" Táctil J4125 4GB RAM SSD128Gb";"PPCTPV0177";"8435602906054";"PC";"PC y TPV";"TPV";"TPV";"04238";"10POS";"329,0000000000";"19";"2,5000000000";"";"";"0,0000000000";"0,0000000000";"329,0000000000"
"FT-15NJ414128W1";"10POS TPV 15"" Táctil J4125 4GB RAM SSD128Gb WIN10";"PPCTPV0178";"8435602906061";"PC";"PC y TPV";"TPV";"TPV";"04238";"10POS";"386,0000000000";"6";"3,5000000000";"";"";"0,0000000000";"0,0000000000";"386,0000000000"
"FT-16NJ414128";"10POS TPV 15.6"" Táctil J4125 4GB RAM SSD128Gb";"PPCTPV0179";"8435602906078";"PC";"PC y TPV";"TPV";"TPV";"04238";"10POS";"292,2600000000";"27";"3,5000000000";"";"";"0,0000000000";"0,0000000000";"292,2600000000"
"FT-16NJ414128W1";"10POS TPV 15.6"" Táctil J4125 4GB RAM SSD128Gb W10";"PPCTPV0180";"8435602906085";"PC";"PC y TPV";"TPV";"TPV";"04238";"10POS";"346,6500000000";"13";"3,5000000000";"";"";"0,0000000000";"0,0000000000";"346,6500000000"
